fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,,
titles03/index.html.5990,tt1646980,The Double - Eiskaltes Duell (2011),the double eiskaltes duell,http://www.imdb.com/title/tt1646980/,5.9,18463,5880,2011,video.movie,0,0,6,388,64,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.5991,tt1646987,Zorn der Titanen (2012),zorn der titanen,http://www.imdb.com/title/tt1646987/,5.8,119801,5940,2012,video.movie,2,2,65,2245,240,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.5993,tt1648179,Das Schwergewicht (2012),das schwergewicht,http://www.imdb.com/title/tt1648179/,6.5,57523,6300,2012,video.movie,0,0,35,377,106,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.5994,tt1649419,The Impossible - Nichts ist stärker als der Wille\,zu überleben (2012),the impossible nichts ist st rker als der wille zu berleben,http://www.imdb.com/title/tt1649419/,7.6,108635,6840,2012,video.movie,23,40,56,1282,291,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
titles03/index.html.5995,tt1651288,The Tonight Show with Jay Leno Episode #18.48 (TV Episode 2010),the tonight show with jay leno episode tv episode,http://www.imdb.com/title/tt1651288/,,,3720,2010,video.episode,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,
titles03/index.html.5996,tt1654401,Psych Dual Spires (TV Episode 2010),psych dual spires tv episode,http://www.imdb.com/title/tt1654401/,8.9,721,3600,2010,video.episode,0,0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.5997,tt1654404,Psych Yang 3 in 2D (TV Episode 2010),psych yang in d tv episode,http://www.imdb.com/title/tt1654404/,8.8,311,3600,2010,video.episode,0,0,8,0,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.5998,tt1654897,Breakfast Episode dated 13 May 2010 (TV Episode 2010),breakfast episode dated may tv episode,http://www.imdb.com/title/tt1654897/,,,11700,2010,video.episode,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,
titles03/index.html.6000,tt1656912,Californication The Trial (TV Episode 2011),californication the trial tv episode,http://www.imdb.com/title/tt1656912/,8,332,1680,2011,video.episode,0,0,9,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6001,tt1657302,Industrial Light & Magic: Creating the Impossible (TV Movie 2010),industrial light magic creating the impossible tv movie,http://www.imdb.com/title/tt1657302/,7.5,194,3600,2010,video.movie,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6002,tt1657507,Colombiana (2011),colombiana,http://www.imdb.com/title/tt1657507/,6.4,60797,6480,2011,video.movie,2,4,21,685,184,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6003,tt1658405,The Rotten Tomatoes Show Robin Hood/Letters to Juliet/Just Wright (TV Episode 2010),the rotten tomatoes show robin hood letters to juliet just wright tv episode,http://www.imdb.com/title/tt1658405/,,,1800,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6004,tt1659230,The National Movie Awards (TV Movie 2007),the national movie awards tv movie,http://www.imdb.com/title/tt1659230/,,,,2007,video.movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6006,tt1659393,De wereld draait door Episode #5.173 (TV Episode 2010),de wereld draait door episode tv episode,http://www.imdb.com/title/tt1659393/,,,,2010,video.episode,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,
titles03/index.html.6007,tt1661075,Sam & Max: The Devil's Playhouse (Video Game 2010),sam max the devil s playhouse video game,http://www.imdb.com/title/tt1661075/,8.2,47,,2010,game,0,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6008,tt1662002,The Nostalgia Critic Jaws 3D (TV Episode 2010),the nostalgia critic jaws d tv episode,http://www.imdb.com/title/tt1662002/,7.8,35,,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6010,tt1663662,Pacific Rim (2013),pacific rim,http://www.imdb.com/title/tt1663662/,7.1,237607,7860,2013,video.movie,6,19,95,6454,974,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
titles03/index.html.6011,tt1666350,Final Revision (2010),final revision,http://www.imdb.com/title/tt1666350/,7.5,20,840,2010,video.movie,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,
titles03/index.html.6012,tt1667353,Spieglein Spieglein - Die wirklich wahre Geschichte von Schneewittchen (2012),spieglein spieglein die wirklich wahre geschichte von schneewittchen,http://www.imdb.com/title/tt1667353/,5.6,56306,6360,2012,video.movie,2,4,94,2077,188,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6015,tt1670345,Die Unfassbaren - Now You See Me (2013),die unfassbaren now you see me,http://www.imdb.com/title/tt1670345/,7.3,284774,6900,2013,video.movie,1,3,68,1542,521,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,
titles03/index.html.6016,tt1674579,Sodankylä ikuisesti Elokuvan vuosisata (TV Episode 2010),sodankyl ikuisesti elokuvan vuosisata tv episode,http://www.imdb.com/title/tt1674579/,8.1,11,5400,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6017,tt1675319,At the Movies Episode #7.19 (TV Episode 2010),at the movies episode tv episode,http://www.imdb.com/title/tt1675319/,,,1800,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
titles03/index.html.6019,tt1675896,Breakfast Episode dated 20 June 2010 (TV Episode 2010),breakfast episode dated june tv episode,http://www.imdb.com/title/tt1675896/,,,10800,2010,video.episode,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,
titles03/index.html.6020,tt1679204,Hjelp\,vi er i filmbransjen (2011),hjelp vi er i filmbransjen,http://www.imdb.com/title/tt1679204/,4.3,375,6420,2011,video.movie,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
titles03/index.html.6021,tt1683262,Navy CIS Dead Reflection (TV Episode 2011),navy cis dead reflection tv episode,http://www.imdb.com/title/tt1683262/,8.2,195,3600,2011,video.episode,0,0,6,0,3,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6024,tt1686784,Long men fei jia (2011),long men fei jia,http://www.imdb.com/title/tt1686784/,6,4806,7320,2011,video.movie,11,25,13,5,16,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6025,tt1687901,The Awakening (2011),the awakening,http://www.imdb.com/title/tt1687901/,6.5,33509,6420,2011,video.movie,4,2,10,312,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
titles03/index.html.6027,tt1691554,En prácticas Instituto RTVE (TV Episode 2010),en pr cticas instituto rtve tv episode,http://www.imdb.com/title/tt1691554/,,,4500,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6028,tt1696153,The Daily Show Liev Schreiber (TV Episode 2010),the daily show liev schreiber tv episode,http://www.imdb.com/title/tt1696153/,5.4,9,1800,2010,video.episode,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,
titles03/index.html.6029,tt1697211,Greek Home Coming and Going (TV Episode 2011),greek home coming and going tv episode,http://www.imdb.com/title/tt1697211/,7.8,43,2640,2011,video.episode,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6030,tt1699231,Quarantäne 2 - Terminal (2011),quarant ne terminal,http://www.imdb.com/title/tt1699231/,5.3,11023,5160,2011,video.movie,0,0,0,131,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,,
titles03/index.html.6031,tt1699746,Caitlin - Mein Geist der Weihnacht (TV Movie 2010),caitlin mein geist der weihnacht tv movie,http://www.imdb.com/title/tt1699746/,5.6,1817,5100,2010,video.movie,0,0,0,0,7,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6032,tt1701912,The Rotten Tomatoes Show Dinner for Schmucks/Charlie St. Cloud/Get Low (TV Episode 2010),the rotten tomatoes show dinner for schmucks charlie st cloud get low tv episode,http://www.imdb.com/title/tt1701912/,,,1800,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6033,tt1701913,The Rotten Tomatoes Show Inception/Predators/The Sorcerer's Apprentice (TV Episode 2010),the rotten tomatoes show inception predators the sorcerer s apprentice tv episode,http://www.imdb.com/title/tt1701913/,,,1800,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6034,tt1701918,The Rotten Tomatoes Show The Twilight Saga: Eclipse/The Last Airbender/Grown Ups (TV Episode 2010),the rotten tomatoes show the twilight saga eclipse the last airbender grown ups tv episode,http://www.imdb.com/title/tt1701918/,,,1800,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6035,tt1701919,The Rotten Tomatoes Show Toy Story 3/Cyrus/Jonah Hex (TV Episode 2010),the rotten tomatoes show toy story cyrus jonah hex tv episode,http://www.imdb.com/title/tt1701919/,,,1800,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6036,tt1704573,Bernie - Leichen pflastern seinen Weg (2011),bernie leichen pflastern seinen weg,http://www.imdb.com/title/tt1704573/,6.8,31594,5940,2011,video.movie,8,11,49,814,118,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6037,tt1705786,Chinese zum Mitnehmen (2011),chinese zum mitnehmen,http://www.imdb.com/title/tt1705786/,7.3,6657,5580,2011,video.movie,11,18,0,20,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6038,tt1705808,Maltin on Movies (TV Series 2010– ),maltin on movies tv series,http://www.imdb.com/title/tt1705808/,6.9,22,1800,2010,video.tv,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6039,tt1706601,Fallout: New Vegas (Video Game 2010),fallout new vegas video game,http://www.imdb.com/title/tt1706601/,8.8,3821,,2010,game,0,0,0,0,9,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
titles03/index.html.6040,tt1706620,Snowpiercer (2013),snowpiercer,http://www.imdb.com/title/tt1706620/,7.1,27796,7560,2013,video.movie,2,12,30,575,131,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
titles03/index.html.6041,tt1706672,Beyond Words (Video 2010),beyond words video,http://www.imdb.com/title/tt1706672/,,,,2010,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6042,tt1707743,Maltin on Movies Step Up 3D (TV Episode 2010),maltin on movies step up d tv episode,http://www.imdb.com/title/tt1707743/,,,1800,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6043,tt1708739,Maltin on Movies Flipped (TV Episode 2010),maltin on movies flipped tv episode,http://www.imdb.com/title/tt1708739/,,,1800,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6044,tt1710178,The Rotten Tomatoes Show Scott Pilgrim vs. the World/Eat Pray Love/The Expendables (TV Episode 2010),the rotten tomatoes show scott pilgrim vs the world eat pray love the expendables tv episode,http://www.imdb.com/title/tt1710178/,,,1800,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6046,tt1712159,11-11-11 - Das Tor zur Hölle (2011),das tor zur h lle,http://www.imdb.com/title/tt1712159/,4,9927,5400,2011,video.movie,0,0,2,0,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
titles03/index.html.6047,tt1713782,Maltin on Movies The American (TV Episode 2010),maltin on movies the american tv episode,http://www.imdb.com/title/tt1713782/,,,1800,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6048,tt1713900,Tosh.0 Double Rainbow Guy (Retreat) (TV Episode 2010),tosh double rainbow guy retreat tv episode,http://www.imdb.com/title/tt1713900/,7.6,18,1800,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6049,tt1714206,The Spectacular Now (2013),the spectacular now,http://www.imdb.com/title/tt1714206/,7.3,36617,5700,2013,video.movie,7,18,14,1226,120,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
titles03/index.html.6050,tt1715700,White Collar Countermeasures (TV Episode 2011),white collar countermeasures tv episode,http://www.imdb.com/title/tt1715700/,8,227,2520,2011,video.episode,0,0,3,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6051,tt1718053,The Nostalgia Critic Rocky IV (TV Episode 2010),the nostalgia critic rocky iv tv episode,http://www.imdb.com/title/tt1718053/,7.6,34,1140,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6053,tt1718837,Moskva\,ya lyublyu tebya! (2010),moskva ya lyublyu tebya,http://www.imdb.com/title/tt1718837/,4.1,211,8580,2010,video.movie,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
titles03/index.html.6055,tt1723811,Shame (2011),shame,http://www.imdb.com/title/tt1723811/,7.3,105923,6060,2011,video.movie,27,53,34,3307,331,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6056,tt1724588,Ebert Presents: At the Movies (TV Series 2010– ),ebert presents at the movies tv series,http://www.imdb.com/title/tt1724588/,7.4,109,1620,2010,video.tv,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
titles03/index.html.6057,tt1724804,Mad 2012 Dalmatians/Grey's in Anime (TV Episode 2010),mad dalmatians grey s in anime tv episode,http://www.imdb.com/title/tt1724804/,6.4,20,660,2010,video.episode,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6058,tt1726738,Wu Ji - Die Meister des Schwertes (2010),wu ji die meister des schwertes,http://www.imdb.com/title/tt1726738/,6.3,1295,7320,2010,video.movie,3,3,18,14,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6060,tt1728102,Alcatraz (TV Series 2012– ),alcatraz tv series,http://www.imdb.com/title/tt1728102/,7.1,31125,3600,2012,video.tv,1,5,104,1002,77,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6061,tt1729659,Sharon Amrani: Remember His Name (2010),sharon amrani remember his name,http://www.imdb.com/title/tt1729659/,6.6,9,3600,2010,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6062,tt1730196,Daylight and Magic Don't Mix (2010),daylight and magic don t mix,http://www.imdb.com/title/tt1730196/,,,2820,2010,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6064,tt1734683,Hollywood's Top Ten Best Fights (TV Episode 2010),hollywood s top ten best fights tv episode,http://www.imdb.com/title/tt1734683/,,,1800,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
titles03/index.html.6065,tt1735898,Snow White and the Huntsman (2012),snow white and the huntsman,http://www.imdb.com/title/tt1735898/,6.2,174995,7620,2012,video.movie,10,26,100,7848,668,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6066,tt1737119,Buddhism Revolutions (Video 2010),buddhism revolutions video,http://www.imdb.com/title/tt1737119/,6.4,9,7740,2010,video.movie,0,0,0,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6067,tt1739867,The Nostalgia Critic Top 11 Scariest Performances (TV Episode 2010),the nostalgia critic top scariest performances tv episode,http://www.imdb.com/title/tt1739867/,7.7,43,,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6068,tt1740047,The Trip (2010),the trip,http://www.imdb.com/title/tt1740047/,7,10827,6420,2010,video.movie,0,0,7,257,45,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6069,tt1740712,Video Nasties: Moral Panic\,Censorship & Videotape (Video 2010),video nasties moral panic censorship videotape video,http://www.imdb.com/title/tt1740712/,7.8,543,4320,2010,video.movie,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
titles03/index.html.6070,tt1741225,I Am - Du hast die Kraft\,die Welt zu verändern! (2010),i am du hast die kraft die welt zu ver ndern,http://www.imdb.com/title/tt1741225/,7.6,1704,4680,2010,video.movie,1,0,0,52,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
titles03/index.html.6071,tt1743720,The Greatest Movie Ever Sold (2011),the greatest movie ever sold,http://www.imdb.com/title/tt1743720/,6.6,10902,5400,2011,video.movie,2,4,25,358,42,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6072,tt1743990,Cinemassacre's Monster Madness (TV Series 2007– ),cinemassacre s monster madness tv series,http://www.imdb.com/title/tt1743990/,8.3,381,300,2007,video.tv,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6073,tt1745955,Lost Forever (2011),lost forever,http://www.imdb.com/title/tt1745955/,7.8,29,3000,2011,video.movie,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6075,tt1747762,The Tonight Show with Jay Leno Episode #19.22 (TV Episode 2010),the tonight show with jay leno episode tv episode,http://www.imdb.com/title/tt1747762/,,,3720,2010,video.episode,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,
titles03/index.html.6077,tt1748179,Red Lights (2012),red lights,http://www.imdb.com/title/tt1748179/,6.2,38440,6780,2012,video.movie,0,0,18,612,122,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,
titles03/index.html.6078,tt1749539,Edición Especial Coleccionista (TV Series 2010– ),edici n especial coleccionista tv series,http://www.imdb.com/title/tt1749539/,6.5,29,540,2010,video.tv,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6079,tt1750738,Mad Fantastic Megan Fox/Mad vs. Wild (TV Episode 2010),mad fantastic megan fox mad vs wild tv episode,http://www.imdb.com/title/tt1750738/,6.8,13,660,2010,video.episode,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6080,tt1752380,The Hour Episode #7.22 (TV Episode 2010),the hour episode tv episode,http://www.imdb.com/title/tt1752380/,,,3600,2010,video.episode,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6083,tt1757650,2009: A Delayed Night (2010),a delayed night,http://www.imdb.com/title/tt1757650/,,,600,2010,video.movie,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,
titles03/index.html.6084,tt1757746,Memory Effect - Verloren in einer anderen Dimension (2012),memory effect verloren in einer anderen dimension,http://www.imdb.com/title/tt1757746/,6.5,6622,5100,2012,video.movie,0,0,17,40,44,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
titles03/index.html.6085,tt1758429,Spartacus: Gods of the Arena (TV Mini-Series 2011),spartacus gods of the arena tv mini series,http://www.imdb.com/title/tt1758429/,8.8,53525,3300,2011,video.tv,0,3,50,366,43,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6087,tt1759033,Edición Especial Coleccionista Bailando con lobos (TV Episode 2010),edici n especial coleccionista bailando con lobos tv episode,http://www.imdb.com/title/tt1759033/,,,480,2010,video.episode,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6088,tt1761487,General Hospital Episode #1.12174 (TV Episode 2010),general hospital episode tv episode,http://www.imdb.com/title/tt1761487/,,,3600,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6089,tt1762865,Moguls & Movie Stars: A History of Hollywood Peepshow Pioneers (TV Episode 2010),moguls movie stars a history of hollywood peepshow pioneers tv episode,http://www.imdb.com/title/tt1762865/,7.9,29,,2010,video.episode,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6090,tt1762867,Moguls & Movie Stars: A History of Hollywood The Dream Merchants: 1920-1928 (TV Episode 2010),moguls movie stars a history of hollywood the dream merchants tv episode,http://www.imdb.com/title/tt1762867/,7.8,20,,2010,video.episode,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6091,tt1763832,Outsourced Home for the Diwalidays (TV Episode 2010),outsourced home for the diwalidays tv episode,http://www.imdb.com/title/tt1763832/,7.5,70,1800,2010,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6092,tt1764183,Arbitrage (2012),arbitrage,http://www.imdb.com/title/tt1764183/,6.7,32524,6420,2012,video.movie,2,4,27,607,134,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
titles03/index.html.6093,tt1764234,Killing Them Softly (2012),killing them softly,http://www.imdb.com/title/tt1764234/,6.2,86521,5820,2012,video.movie,2,2,62,1609,316,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
titles03/index.html.6094,tt1764429,L.A. Noire (Video Game 2011),l a noire video game,http://www.imdb.com/title/tt1764429/,9,7543,,2011,game,0,0,15,0,28,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.6095,tt1764466,Lotfan Mozahem Nashavid (2010),lotfan mozahem nashavid,http://www.imdb.com/title/tt1764466/,6.5,155,4860,2010,video.movie,2,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
